,RG Description,RG Descr,REQ Description,REQ Descr,LINE Description,LINE Descr,Course ID,Subject,Catalog
,INTERNATIONAL BUSINESS MINOR (2024-present)  101MIN,"18 Units Required. Available to majors in: Accounting, Business Teaching, Economics: Business Analysis Emphasis, Finance, Management, Management Information Systems, Marketing and Real Estate.   The purpose of the minor is to provide a plan of study that builds upon the knowledge gained through business core and business major courses with respect to issues associated with operating within the global economy.  (RG-50375)",INTERNATIONAL BUSINESS CORE,4 Courses Required (RQ-64512),Financial Course,(LN-020),000973,FIN,5032
,INTERNATIONAL BUSINESS MINOR (2024-present)  101MIN,"18 Units Required. Available to majors in: Accounting, Business Teaching, Economics: Business Analysis Emphasis, Finance, Management, Management Information Systems, Marketing and Real Estate.   The purpose of the minor is to provide a plan of study that builds upon the knowledge gained through business core and business major courses with respect to issues associated with operating within the global economy.  (RG-50375)",INTERNATIONAL BUSINESS CORE,4 Courses Required (RQ-64512),Management Course,(LN-030),000928,MGMT,3189
,INTERNATIONAL BUSINESS MINOR (2024-present)  101MIN,"18 Units Required. Available to majors in: Accounting, Business Teaching, Economics: Business Analysis Emphasis, Finance, Management, Management Information Systems, Marketing and Real Estate.   The purpose of the minor is to provide a plan of study that builds upon the knowledge gained through business core and business major courses with respect to issues associated with operating within the global economy.  (RG-50375)",INTERNATIONAL BUSINESS CORE,4 Courses Required (RQ-64512),Management Course,(LN-030),000928,MGMT,5189
,INTERNATIONAL BUSINESS MINOR (2024-present)  101MIN,"18 Units Required. Available to majors in: Accounting, Business Teaching, Economics: Business Analysis Emphasis, Finance, Management, Management Information Systems, Marketing and Real Estate.   The purpose of the minor is to provide a plan of study that builds upon the knowledge gained through business core and business major courses with respect to issues associated with operating within the global economy.  (RG-50375)",INTERNATIONAL BUSINESS CORE,4 Courses Required (RQ-64512),Marketing Course,(LN-040),000840,MKTG,3176
,INTERNATIONAL BUSINESS MINOR (2024-present)  101MIN,"18 Units Required. Available to majors in: Accounting, Business Teaching, Economics: Business Analysis Emphasis, Finance, Management, Management Information Systems, Marketing and Real Estate.   The purpose of the minor is to provide a plan of study that builds upon the knowledge gained through business core and business major courses with respect to issues associated with operating within the global economy.  (RG-50375)",INTERNATIONAL BUSINESS CORE,4 Courses Required (RQ-64512),Marketing Course,(LN-040),060228,MKTG,3178
,INTERNATIONAL BUSINESS MINOR (2024-present)  101MIN,"18 Units Required. Available to majors in: Accounting, Business Teaching, Economics: Business Analysis Emphasis, Finance, Management, Management Information Systems, Marketing and Real Estate.   The purpose of the minor is to provide a plan of study that builds upon the knowledge gained through business core and business major courses with respect to issues associated with operating within the global economy.  (RG-50375)",INTERNATIONAL BUSINESS CORE,4 Courses Required (RQ-64512),Marketing Course,(LN-040),000840,MKTG,5176
,INTERNATIONAL BUSINESS MINOR (2024-present)  101MIN,"18 Units Required. Available to majors in: Accounting, Business Teaching, Economics: Business Analysis Emphasis, Finance, Management, Management Information Systems, Marketing and Real Estate.   The purpose of the minor is to provide a plan of study that builds upon the knowledge gained through business core and business major courses with respect to issues associated with operating within the global economy.  (RG-50375)",INTERNATIONAL BUSINESS CORE,4 Courses Required (RQ-64512),Marketing Course,(LN-040),060228,MKTG,5178
,INTERNATIONAL BUSINESS MINOR (2024-present)  101MIN,"18 Units Required. Available to majors in: Accounting, Business Teaching, Economics: Business Analysis Emphasis, Finance, Management, Management Information Systems, Marketing and Real Estate.   The purpose of the minor is to provide a plan of study that builds upon the knowledge gained through business core and business major courses with respect to issues associated with operating within the global economy.  (RG-50375)",INTERNATIONAL EXPERIENCE,"Required, 0 Credits. (RQ-50996)",International Experience,"Requires the successful completion of an approved study abroad experience, or a departmental internship or cooperative education experience that includes a significant international component.  Department internships or cooperative education credits that meet the requirements of the international experience can, by student request, be used to fulfill the elective requirement. (LN-010)",000758,BUSINESS,3169
,INTERNATIONAL BUSINESS MINOR (2024-present)  101MIN,"18 Units Required. Available to majors in: Accounting, Business Teaching, Economics: Business Analysis Emphasis, Finance, Management, Management Information Systems, Marketing and Real Estate.   The purpose of the minor is to provide a plan of study that builds upon the knowledge gained through business core and business major courses with respect to issues associated with operating within the global economy.  (RG-50375)",ELECTIVES,(RQ-64513),ELECTIVE COURSE,Select one of the following courses.    (LN-010),005668,ANTH,3001
,INTERNATIONAL BUSINESS MINOR (2024-present)  101MIN,"18 Units Required. Available to majors in: Accounting, Business Teaching, Economics: Business Analysis Emphasis, Finance, Management, Management Information Systems, Marketing and Real Estate.   The purpose of the minor is to provide a plan of study that builds upon the knowledge gained through business core and business major courses with respect to issues associated with operating within the global economy.  (RG-50375)",ELECTIVES,(RQ-64513),ELECTIVE COURSE,Select one of the following courses.    (LN-010),005661,ANTH,3104
,INTERNATIONAL BUSINESS MINOR (2024-present)  101MIN,"18 Units Required. Available to majors in: Accounting, Business Teaching, Economics: Business Analysis Emphasis, Finance, Management, Management Information Systems, Marketing and Real Estate.   The purpose of the minor is to provide a plan of study that builds upon the knowledge gained through business core and business major courses with respect to issues associated with operating within the global economy.  (RG-50375)",ELECTIVES,(RQ-64513),ELECTIVE COURSE,Select one of the following courses.    (LN-010),005661,ANTH,5104
,INTERNATIONAL BUSINESS MINOR (2024-present)  101MIN,"18 Units Required. Available to majors in: Accounting, Business Teaching, Economics: Business Analysis Emphasis, Finance, Management, Management Information Systems, Marketing and Real Estate.   The purpose of the minor is to provide a plan of study that builds upon the knowledge gained through business core and business major courses with respect to issues associated with operating within the global economy.  (RG-50375)",ELECTIVES,(RQ-64513),ELECTIVE COURSE,Select one of the following courses.    (LN-010),000912,MGMT,3161
,INTERNATIONAL BUSINESS MINOR (2024-present)  101MIN,"18 Units Required. Available to majors in: Accounting, Business Teaching, Economics: Business Analysis Emphasis, Finance, Management, Management Information Systems, Marketing and Real Estate.   The purpose of the minor is to provide a plan of study that builds upon the knowledge gained through business core and business major courses with respect to issues associated with operating within the global economy.  (RG-50375)",ELECTIVES,(RQ-64513),ELECTIVE COURSE,Select one of the following courses.    (LN-010),000832,MKTG,4595
,INTERNATIONAL BUSINESS MINOR (2024-present)  101MIN,"18 Units Required. Available to majors in: Accounting, Business Teaching, Economics: Business Analysis Emphasis, Finance, Management, Management Information Systems, Marketing and Real Estate.   The purpose of the minor is to provide a plan of study that builds upon the knowledge gained through business core and business major courses with respect to issues associated with operating within the global economy.  (RG-50375)",ELECTIVES,(RQ-64513),ELECTIVE COURSE,Select one of the following courses.    (LN-010),005220,POL INTL,3119
,INTERNATIONAL BUSINESS MINOR (2024-present)  101MIN,"18 Units Required. Available to majors in: Accounting, Business Teaching, Economics: Business Analysis Emphasis, Finance, Management, Management Information Systems, Marketing and Real Estate.   The purpose of the minor is to provide a plan of study that builds upon the knowledge gained through business core and business major courses with respect to issues associated with operating within the global economy.  (RG-50375)",ELECTIVES,(RQ-64513),ELECTIVE COURSE,Select one of the following courses.    (LN-010),005228,POL INTL,3143
,INTERNATIONAL BUSINESS MINOR (2024-present)  101MIN,"18 Units Required. Available to majors in: Accounting, Business Teaching, Economics: Business Analysis Emphasis, Finance, Management, Management Information Systems, Marketing and Real Estate.   The purpose of the minor is to provide a plan of study that builds upon the knowledge gained through business core and business major courses with respect to issues associated with operating within the global economy.  (RG-50375)",ELECTIVES,(RQ-64513),ELECTIVE COURSE,Select one of the following courses.    (LN-010),005229,POL INTL,3145
,ENTREPRENEURSHIP MINOR (2024-2025) 131MIN,21 Units Required (RG-61783),REQUIRED,(RQ-63909),Entrepreneurial Fundamentals,3 Units Required.  (LN-010),000752,ENTR,2010
,ENTREPRENEURSHIP MINOR (2024-2025) 131MIN,21 Units Required (RG-61783),REQUIRED,(RQ-63909),Introduction to Economics,Introduction to Economics -  ECON 1041 (pre-requisite for ECON 1051) or  ECON 1051 will substitute for ECON 1031.   3 Units Required (LN-20),005043,ECON,1031
,ENTREPRENEURSHIP MINOR (2024-2025) 131MIN,21 Units Required (RG-61783),REQUIRED,(RQ-63909),Principles of Marketing,3 Units Required (LN-30),000810,MKTG,2110
,ENTREPRENEURSHIP MINOR (2024-2025) 131MIN,21 Units Required (RG-61783),REQUIRED,(RQ-63909),Entrepreneurship,3 Units Required (LN-40),000833,ENTR,3583
,ENTREPRENEURSHIP MINOR (2024-2025) 131MIN,21 Units Required (RG-61783),REQUIRED,(RQ-63909),Entrepreneurship,3 Units Required (LN-40),000833,ENTR,5583
,ENTREPRENEURSHIP MINOR (2024-2025) 131MIN,21 Units Required (RG-61783),REQUIRED,(RQ-63909),Entrepreneurial Strategy,3 Units Required (LN-50),000838,ENTR,3586
,ENTREPRENEURSHIP MINOR (2024-2025) 131MIN,21 Units Required (RG-61783),REQUIRED,(RQ-63909),Entrepreneurial Strategy,3 Units Required (LN-50),000838,ENTR,5586
,ENTREPRENEURSHIP MINOR (2024-2025) 131MIN,21 Units Required (RG-61783),ELECTIVES,(RQ-64523),Marketing Elective,3 Units Required.  (LN-010),050146,ENTR,4186
,ENTREPRENEURSHIP MINOR (2024-2025) 131MIN,21 Units Required (RG-61783),ELECTIVES,(RQ-64523),Marketing Elective,3 Units Required.  (LN-010),050146,ENTR,5186
,ENTREPRENEURSHIP MINOR (2024-2025) 131MIN,21 Units Required (RG-61783),ELECTIVES,(RQ-64523),Marketing Elective,3 Units Required.  (LN-010),000811,MKTG,3113
,ENTREPRENEURSHIP MINOR (2024-2025) 131MIN,21 Units Required (RG-61783),ELECTIVES,(RQ-64523),Marketing Elective,3 Units Required.  (LN-010),000812,MKTG,3116
,ENTREPRENEURSHIP MINOR (2024-2025) 131MIN,21 Units Required (RG-61783),ELECTIVES,(RQ-64523),Marketing Elective,3 Units Required.  (LN-010),000820,MKTG,3143
,ENTREPRENEURSHIP MINOR (2024-2025) 131MIN,21 Units Required (RG-61783),ELECTIVES,(RQ-64523),Marketing Elective,3 Units Required.  (LN-010),000829,MKTG,3146
,ENTREPRENEURSHIP MINOR (2024-2025) 131MIN,21 Units Required (RG-61783),ELECTIVES,(RQ-64523),Marketing Elective,3 Units Required.  (LN-010),000823,MKTG,3153
,ENTREPRENEURSHIP MINOR (2024-2025) 131MIN,21 Units Required (RG-61783),ELECTIVES,(RQ-64523),Marketing Elective,3 Units Required.  (LN-010),060227,MKTG,3154
,ENTREPRENEURSHIP MINOR (2024-2025) 131MIN,21 Units Required (RG-61783),ELECTIVES,(RQ-64523),Marketing Elective,3 Units Required.  (LN-010),000841,MKTG,3156
,ENTREPRENEURSHIP MINOR (2024-2025) 131MIN,21 Units Required (RG-61783),ELECTIVES,(RQ-64523),Marketing Elective,3 Units Required.  (LN-010),000830,MKTG,3163
,ENTREPRENEURSHIP MINOR (2024-2025) 131MIN,21 Units Required (RG-61783),ELECTIVES,(RQ-64523),Marketing Elective,3 Units Required.  (LN-010),000831,MKTG,3166
,ENTREPRENEURSHIP MINOR (2024-2025) 131MIN,21 Units Required (RG-61783),ELECTIVES,(RQ-64523),Marketing Elective,3 Units Required.  (LN-010),000813,MKTG,3173
,ENTREPRENEURSHIP MINOR (2024-2025) 131MIN,21 Units Required (RG-61783),ELECTIVES,(RQ-64523),Marketing Elective,3 Units Required.  (LN-010),000840,MKTG,3176
,ENTREPRENEURSHIP MINOR (2024-2025) 131MIN,21 Units Required (RG-61783),ELECTIVES,(RQ-64523),Marketing Elective,3 Units Required.  (LN-010),060228,MKTG,3178
,ENTREPRENEURSHIP MINOR (2024-2025) 131MIN,21 Units Required (RG-61783),ELECTIVES,(RQ-64523),Marketing Elective,3 Units Required.  (LN-010),000816,MKTG,3595
,ENTREPRENEURSHIP MINOR (2024-2025) 131MIN,21 Units Required (RG-61783),ELECTIVES,(RQ-64523),Marketing Elective,3 Units Required.  (LN-010),000811,MKTG,5113
,ENTREPRENEURSHIP MINOR (2024-2025) 131MIN,21 Units Required (RG-61783),ELECTIVES,(RQ-64523),Marketing Elective,3 Units Required.  (LN-010),000812,MKTG,5116
,ENTREPRENEURSHIP MINOR (2024-2025) 131MIN,21 Units Required (RG-61783),ELECTIVES,(RQ-64523),Marketing Elective,3 Units Required.  (LN-010),000829,MKTG,5146
,ENTREPRENEURSHIP MINOR (2024-2025) 131MIN,21 Units Required (RG-61783),ELECTIVES,(RQ-64523),Marketing Elective,3 Units Required.  (LN-010),000840,MKTG,5176
,ENTREPRENEURSHIP MINOR (2024-2025) 131MIN,21 Units Required (RG-61783),ELECTIVES,(RQ-64523),Marketing Elective,3 Units Required.  (LN-010),060228,MKTG,5178
,BUSINESS COMMUNICATION MINOR (2024-PRESENT) 144MIN,21 Units Required (RG-50296),REQUIRED CORE,12 Units Required (RQ-64673),Professional and Public Communication,6 Units Required (LN-010),002687,COMM,3155
,BUSINESS COMMUNICATION MINOR (2024-PRESENT) 144MIN,21 Units Required (RG-50296),REQUIRED CORE,12 Units Required (RQ-64673),Communication or English,3 Units Required (LN-020),064032,CM CORE,1001
,BUSINESS COMMUNICATION MINOR (2024-PRESENT) 144MIN,21 Units Required (RG-50296),REQUIRED CORE,12 Units Required (RQ-64673),Communication or English,3 Units Required (LN-020),003694,ENGLISH,2770
,BUSINESS COMMUNICATION MINOR (2024-PRESENT) 144MIN,21 Units Required (RG-50296),REQUIRED CORE,12 Units Required (RQ-64673),Communication or Management,3 Units Required (LN-030),002666,COMM,3055
,BUSINESS COMMUNICATION MINOR (2024-PRESENT) 144MIN,21 Units Required (RG-50296),REQUIRED CORE,12 Units Required (RQ-64673),Communication or Management,3 Units Required (LN-030),000916,MGMT,3965
,BUSINESS COMMUNICATION MINOR (2024-PRESENT) 144MIN,21 Units Required (RG-50296),REQUIRED CORE,12 Units Required (RQ-64673),Communication or Management,3 Units Required (LN-030),000916,MGMT,5965
